Kelime | Kelimenin Frekansi | Most Likely Tag
overflowing | 2 | 0.0007902015013828526
overhauling | 2 | 8.502678343678259e-05
overhead | 3 | 0.00020506510817184457
overly | 3 | 0.002277904328018223
overriding | 2 | 0.0003951007506914263
overseas | 2 | 8.502678343678259e-05
overt | 3 | 0.00030759766225776686
overthrow | 3 | 0.00041050903119868636
overture | 4 | 0.0010057832537088258
overwhelming | 2 | 0.00020506510817184457
overwhelmingly | 3 | 0.0007593014426727411
owe | 3 | 0.0006157635467980296
owed | 3 | 0.0008685581933989577
owen | 2 | 0.00019890601690701143
own | 112 | 0.011176048395365528
owned | 6 | 0.0011580775911986102
owner | 7 | 0.00029759374202873904
owners | 15 | 0.006756756756756757
ownership | 5 | 0.00021256695859195646
owns | 5 | 0.0036101083032490976
p. | 23 | 0.0018896071606166087
p.m. | 46 | 0.00972927241962775
pa. | 5 | 0.0004972650422675286
pace | 10 | 0.00273224043715847
paces | 2 | 0.0002247443532981234
pacific | 5 | 0.003395585738539898
pack | 2 | 0.00020525451559934318
packed | 2 | 0.0004757373929590866
packers | 2 | 0.006153846153846154
pact | 2 | 0.00273224043715847
page | 8 | 0.00029759374202873904
pages | 3 | 0.0003371165299471851
pagnol's | 2 | 0.0037174721189591076
paid | 31 | 0.004757373929590866
pain | 3 | 0.00012754017515517388
painful | 2 | 0.00020506510817184457
pains | 4 | 0.0004494887065962468
paint | 2 | 0.00041050903119868636
painted | 7 | 0.0009514747859181732
painter | 5 | 0.00021256695859195646
painting | 8 | 0.0007902015013828526
paintings | 18 | 0.0020226991796831106
pair | 11 | 0.00046764730890230425
paired | 4 | 0.0007136060894386299
palace | 7 | 0.001257229067136032
pale | 4 | 0.00041013021634368914
palette | 2 | 8.502678343678259e-05
pall | 2 | 0.0008203445447087777
palladio | 2 | 0.00019890601690701143
palm | 5 | 0.0007543374402816193
palmer | 45 | 0.0044753853804077575
palmer's | 6 | 0.011152416356877323
palsy | 2 | 0.00025144581342720644
pampa | 2 | 0.00019890601690701143
pan | 3 | 0.00273224043715847
panama | 2 | 0.0008203445447087777
panel | 10 | 0.0004251339171839129
paneled | 2 | 0.0004757373929590866
paneling | 2 | 8.502678343678259e-05
panels | 9 | 0.0010113495898415553
panic | 2 | 8.502678343678259e-05
pankowski | 2 | 0.00019890601690701143
pantas | 2 | 0.00019890601690701143
panza | 3 | 0.0002983590253605172
paper | 9 | 0.00038262052546552165
papers | 4 | 0.0004494887065962468
papp | 2 | 0.00019890601690701143
par | 8 | 0.00034010713374713037
parade | 8 | 0.00025508035031034776
paradise | 2 | 0.0005028916268544129
paradox | 2 | 8.502678343678259e-05
paradoxically | 3 | 0.0006345177664974619
paramount | 2 | 0.025974025974025976
paray | 2 | 0.00019890601690701143
pardoned | 2 | 0.0004757373929590866
parents | 13 | 0.001460838296437802
parichy | 2 | 0.00019890601690701143
paris | 12 | 0.0035335689045936395
park | 36 | 0.029411764705882353
parked | 2 | 0.0004757373929590866
parker | 5 | 0.0004972650422675286
parkhouse | 5 | 0.0004972650422675286
parking | 3 | 0.001185302252074279
parks | 6 | 0.006756756756756757
parkway | 5 | 0.00273224043715847
parliament | 3 | 0.0005028916268544129
parlor | 2 | 8.502678343678259e-05
parochial | 6 | 0.0006151953245155337
parole | 5 | 0.00021256695859195646
parolees | 2 | 0.0002247443532981234
parrillo | 3 | 0.0002983590253605172
pars | 3 | 0.0003371165299471851
parsons | 3 | 0.0002983590253605172
part | 75 | 0.003188504378879347
part-time | 2 | 0.00021150592216582064
partially | 3 | 0.0006345177664974619
participants | 4 | 0.0004494887065962468
participate | 3 | 0.0006157635467980296
participating | 4 | 0.0015804030027657052
participation | 8 | 0.00034010713374713037
particular | 16 | 0.0016405208653747566
particularly | 23 | 0.004230118443316413
parties | 13 | 0.001460838296437802
partisan | 8 | 0.0006151953245155337
partly | 3 | 0.0006345177664974619
partner | 7 | 0.00029759374202873904
partners | 2 | 0.0002247443532981234
parts | 20 | 0.002247443532981234
party | 86 | 0.00819672131147541
party's | 9 | 0.024024024024024024
pas | 5 | 0.13513513513513514
pasadena | 3 | 0.0035335689045936395
paschal | 2 | 0.00019890601690701143
paso | 2 | 0.00019890601690701143
pass | 20 | 0.045454545454545456
passage | 10 | 0.0004251339171839129
passages | 5 | 0.0005618608832453085
passed | 22 | 0.0028951939779965257
passenger | 4 | 0.00017005356687356519
passengers | 7 | 0.0007866052365434319
passes | 8 | 0.0021660649819494585
passing | 18 | 0.005926511260371394
passion | 3 | 0.00012754017515517388
passionate | 3 | 0.00030759766225776686
past | 58 | 0.012448132780082987
pastel | 2 | 8.502678343678259e-05
pastor | 2 | 8.502678343678259e-05
pat | 3 | 0.0002983590253605172
patch | 2 | 8.502678343678259e-05
path | 3 | 0.00012754017515517388
pathet | 4 | 0.00039781203381402286
pathetic | 3 | 0.00030759766225776686
paths | 5 | 0.0005618608832453085
patience | 4 | 0.00273224043715847
patient | 14 | 0.0005101607006206955
patients | 3 | 0.0003371165299471851
patio | 2 | 8.502678343678259e-05
patricia | 7 | 0.00069617105917454
patrick's | 2 | 0.09090909090909091
patrol | 6 | 0.00025144581342720644
patrolman | 5 | 0.0005028916268544129
patronage | 4 | 0.00017005356687356519
patrons | 3 | 0.0003371165299471851
pattern | 11 | 0.00046764730890230425
patterned | 3 | 0.0007136060894386299
paul | 12 | 0.0011934361014420687
pause | 4 | 0.00020525451559934318
pay | 46 | 0.025
paycheck | 2 | 8.502678343678259e-05
paying | 9 | 0.0035559067562228367
payment | 8 | 0.00273224043715847
payments | 7 | 0.006756756756756757
payroll | 14 | 0.0005951874840574781
pays | 5 | 0.0036101083032490976
peace | 46 | 0.00546448087431694
peaceful | 9 | 0.0009227929867733005
peacefully | 2 | 0.00042301184433164127
peak | 4 | 0.00017005356687356519
peaks | 3 | 0.0003371165299471851
pearl | 4 | 0.00025144581342720644
peasant | 3 | 0.00012754017515517388
peasants | 6 | 0.0006742330598943702
peck | 3 | 0.00020525451559934318
peculiar | 4 | 0.00041013021634368914
peddlers | 2 | 0.006756756756756757
pedestal | 3 | 0.00012754017515517388
pedestrian | 2 | 8.502678343678259e-05
pedestrians | 2 | 0.0002247443532981234
pee | 2 | 0.00019890601690701143
peep | 2 | 0.0005028916268544129
pelham | 5 | 0.0004972650422675286
penalized | 2 | 0.0004757373929590866
penalties | 2 | 0.0002247443532981234
penalty | 6 | 0.00025508035031034776
pending | 3 | 0.00030759766225776686
penetrating | 2 | 0.00020506510817184457
pennant | 8 | 0.00034010713374713037
penned | 2 | 0.00028951939779965256
pennies | 2 | 0.0002247443532981234
pennsylvania | 11 | 0.004922067268252666
pensacola | 3 | 0.0002983590253605172
pension | 5 | 0.00021256695859195646
pensions | 4 | 0.0004494887065962468
pentagon | 4 | 0.0010057832537088258
people | 144 | 0.015732104730868637
people's | 6 | 0.07462686567164178
peoples | 2 | 0.0002247443532981234
peppery | 2 | 0.00020506510817184457
per | 77 | 0.00407882190910054
percent | 6 | 0.00025508035031034776
percentage | 4 | 0.00017005356687356519
percussion | 3 | 0.0005028916268544129
percussive | 5 | 0.001697792869269949
perennial | 2 | 0.00020506510817184457
perennian | 2 | 0.00020506510817184457
perfect | 6 | 0.0006151953245155337
perfection | 3 | 0.00012754017515517388
perfectly | 2 | 0.0007593014426727411
perform | 8 | 0.0016420361247947454
performance | 42 | 0.0017855624521724343
performances | 16 | 0.0017979548263849872
performed | 11 | 0.0019029495718363464
performers | 7 | 0.0007866052365434319
performing | 7 | 0.002765705254839984
performs | 3 | 0.0021660649819494585
perhaps | 48 | 0.01015228426395939
peril | 2 | 8.502678343678259e-05
perilous | 2 | 0.00020506510817184457
period | 31 | 0.0012754017515517388
periods | 2 | 0.0002247443532981234
perjury | 3 | 0.00012754017515517388
perkins | 2 | 0.0008203445447087777
perlman | 3 | 0.0002983590253605172
permanent | 6 | 0.0006151953245155337
permanently | 2 | 0.00042301184433164127
permission | 2 | 8.502678343678259e-05
permit | 11 | 0.002052545155993432
permits | 3 | 0.001444043321299639
permitted | 9 | 0.0014475969889982628
permitting | 2 | 0.0007902015013828526
perry | 3 | 0.0002983590253605172
persistent | 2 | 0.00020506510817184457
persists | 2 | 0.001444043321299639
person | 26 | 0.001020321401241391
personal | 26 | 0.002665846406233979
personalities | 5 | 0.0005618608832453085
personality | 6 | 0.00025508035031034776
personally | 4 | 0.0008460236886632825
personnel | 14 | 0.0015732104730868638
persons | 28 | 0.0031464209461737275
persuade | 5 | 0.001026272577996716
persuaded | 2 | 0.0004757373929590866
persuading | 2 | 0.0007902015013828526
persuasion | 4 | 0.00017005356687356519
persuasively | 2 | 0.0007593014426727411
pertinent | 3 | 0.00030759766225776686
perusal | 2 | 8.502678343678259e-05
pesce | 2 | 0.00019890601690701143
pete | 2 | 0.00019890601690701143
peter | 10 | 0.000994530084535057
petersburg | 2 | 0.0035335689045936395
peterson | 5 | 0.0004972650422675286
petipa-minkus | 2 | 0.00019890601690701143
petition | 6 | 0.00025508035031034776
petitions | 7 | 0.0007220216606498195
petty | 3 | 0.00030759766225776686
pezza | 3 | 0.0002983590253605172
pfaff | 4 | 0.00039781203381402286
pfohl | 3 | 0.0002983590253605172
phase | 6 | 0.0005028916268544129
phases | 3 | 0.0003371165299471851
pheasants | 2 | 0.0002247443532981234
phedre | 2 | 0.0016406890894175555
phenomenon | 2 | 8.502678343678259e-05
phil | 5 | 0.0004972650422675286
philadelphia | 20 | 0.006562756357670222
philharmonic | 5 | 0.001257229067136032
philip | 4 | 0.00039781203381402286
philippine | 2 | 0.00020506510817184457
phillies | 3 | 0.009230769230769232
phillips | 2 | 0.00019890601690701143
philmont | 4 | 0.002461033634126333
philosopher | 2 | 8.502678343678259e-05
philosophic | 3 | 0.00030759766225776686
philosophy | 7 | 0.00029759374202873904
phoenix | 6 | 0.0008203445447087777
phone | 5 | 0.00273224043715847
phonies | 2 | 0.0002247443532981234
photographs | 5 | 0.0005618608832453085
phouma | 4 | 0.00039781203381402286
phrase | 7 | 0.00025508035031034776
phrases | 4 | 0.0004494887065962468
phs | 2 | 8.502678343678259e-05
phyfe | 4 | 0.00039781203381402286
physical | 11 | 0.001127858094945145
physically | 5 | 0.0010575296108291032
physician | 5 | 0.00021256695859195646
physics | 2 | 8.502678343678259e-05
pianist | 10 | 0.0004251339171839129
pianist's | 2 | 0.006006006006006006
pianists | 2 | 0.0002247443532981234
piano | 15 | 0.0010057832537088258
pick | 7 | 0.0014367816091954023
picked | 9 | 0.0017371163867979154
pickers | 3 | 0.0003371165299471851
picket | 2 | 8.502678343678259e-05
picketing | 2 | 0.0007902015013828526
picking | 2 | 0.0007902015013828526
pickup | 5 | 0.00021256695859195646
picnic | 2 | 8.502678343678259e-05
picture | 25 | 0.0010628347929597824
pictures | 11 | 0.0012360939431396785
picturesque | 2 | 0.00020506510817184457
piece | 17 | 0.000722727659212652
pieces | 14 | 0.0015732104730868638
pier | 2 | 8.502678343678259e-05
pierce | 3 | 0.0002983590253605172
pierre | 5 | 0.0008203445447087777
pierson | 2 | 0.00019890601690701143
piety | 2 | 8.502678343678259e-05
pike | 3 | 0.0002983590253605172
pile | 2 | 0.00020525451559934318
pilgrimage | 2 | 8.502678343678259e-05
pillow | 3 | 0.00012754017515517388
pilots | 4 | 0.0004494887065962468
pinar | 2 | 0.00019890601690701143
pink | 6 | 0.0006151953245155337
pioneer | 3 | 0.00020525451559934318
pious | 4 | 0.00041013021634368914
pipeline | 2 | 8.502678343678259e-05
pirate | 3 | 0.0005028916268544129
pirates | 7 | 0.011308562197092083
pistol | 2 | 8.502678343678259e-05
pitch | 5 | 0.00021256695859195646
pitcher | 5 | 0.00021256695859195646
pitchers | 5 | 0.006756756756756757
pitching | 13 | 0.0031608060055314103
pittsburgh | 14 | 0.0016406890894175555
pity | 3 | 0.00012754017515517388
pl. | 2 | 0.0005028916268544129
place | 67 | 0.0022106963693563474
place-kicking | 3 | 0.00012754017515517388
placed | 19 | 0.004281636536631779
places | 12 | 0.006756756756756757
placing | 3 | 0.001185302252074279
plague | 2 | 0.00020525451559934318
plain | 8 | 0.0007593014426727411
plainfield | 3 | 0.0035335689045936395
plainly | 2 | 0.00042301184433164127
plains | 6 | 0.009693053311793215
plan | 50 | 0.00273224043715847
plane | 12 | 0.0005101607006206955
planes | 5 | 0.0005618608832453085
planned | 12 | 0.014285714285714285
planners | 5 | 0.0005618608832453085
planning | 25 | 0.10256410256410256
plans | 31 | 0.006756756756756757
plant | 13 | 0.0004251339171839129
planted | 2 | 0.0004757373929590866
plants | 8 | 0.0008989774131924936
plate | 5 | 0.00021256695859195646
plates | 3 | 0.0003371165299471851
platform | 4 | 0.00017005356687356519
platforms | 2 | 0.0002247443532981234
play | 67 | 0.008620689655172414
play's | 2 | 0.006006006006006006
played | 41 | 0.14285714285714285
player | 39 | 0.0029835902536051715
player's | 6 | 0.007434944237918215
players | 13 | 0.0016155088852988692
playhouse | 4 | 0.0010057832537088258
playing | 41 | 0.013433425523508494
playmate | 2 | 8.502678343678259e-05
playoff | 2 | 8.502678343678259e-05
plays | 23 | 0.007942238267148015
playwright | 2 | 8.502678343678259e-05
plea | 5 | 0.00273224043715847
pleaded | 4 | 0.0011580775911986102
pleasant | 12 | 0.01098901098901099
pleasantly | 2 | 0.00042301184433164127
please | 6 | 0.0012315270935960591
pleased | 4 | 0.0007136060894386299
pleasing | 2 | 0.00020506510817184457
pleasure | 6 | 0.00273224043715847
pledged | 3 | 0.0005790387955993051
plenty | 11 | 0.0005927682276229994
plot | 9 | 0.00273224043715847
plots | 2 | 0.0007220216606498195
plow | 3 | 0.00012754017515517388
plowing | 2 | 0.0007902015013828526
plug | 2 | 0.00041050903119868636
plus | 17 | 0.09523809523809523
plus-one | 3 | 0.01098901098901099
pockets | 2 | 0.0002247443532981234
pod | 3 | 0.0002983590253605172
podger | 21 | 0.00208851317752362
podger's | 2 | 0.0037174721189591076
poem | 2 | 8.502678343678259e-05
poet | 6 | 0.00025508035031034776
poetic | 8 | 0.0008202604326873783
poetry | 4 | 0.00017005356687356519
poets | 3 | 0.0003371165299471851
pohl | 7 | 0.00069617105917454
pohly | 2 | 0.00019890601690701143
point | 55 | 0.00273224043715847
pointed | 11 | 0.0028951939779965257
pointing | 3 | 0.001185302252074279
points | 26 | 0.0036101083032490976
poised | 4 | 0.01092896174863388
poland | 5 | 0.0004972650422675286
polaris | 2 | 0.00019890601690701143
pole | 6 | 0.00025508035031034776
police | 45 | 0.013513513513513514
policeman | 4 | 0.00025144581342720644
policemen | 5 | 0.0016155088852988692
policies | 15 | 0.006756756756756757
policy | 46 | 0.0019131026273276081
polish | 3 | 0.00030759766225776686
polished | 2 | 0.00028951939779965256
politely | 2 | 0.00042301184433164127
political | 60 | 0.006049420691069414
politically | 2 | 0.00042301184433164127
politician | 3 | 0.00273224043715847
politicians | 7 | 0.0007866052365434319
politics | 21 | 0.00273224043715847
poll | 6 | 0.00025508035031034776
polling | 3 | 0.001185302252074279
polls | 6 | 0.0006742330598943702
pollution | 2 | 8.502678343678259e-05
polo | 2 | 0.0005028916268544129
pons | 4 | 0.00039781203381402286
pont | 2 | 0.0008203445447087777
pools | 4 | 0.006756756756756757
poor | 12 | 0.001127858094945145
pop | 3 | 0.00041050903119868636
pope | 5 | 0.001257229067136032
popped | 2 | 0.0005790387955993051
popular | 23 | 0.0023582487439762125
popularity | 2 | 8.502678343678259e-05
populated | 3 | 0.0007136060894386299
population | 22 | 0.0009352946178046085
populous | 3 | 0.00030759766225776686
porch | 3 | 0.00012754017515517388
port | 5 | 0.001257229067136032
portable | 2 | 0.00020506510817184457
porter | 2 | 0.00019890601690701143
portion | 4 | 0.00017005356687356519
portland | 23 | 0.00208851317752362
portland's | 2 | 0.0037174721189591076
portrait | 2 | 8.502678343678259e-05
portraits | 3 | 0.0003371165299471851
portrayal | 3 | 0.00012754017515517388
portugal | 2 | 0.00019890601690701143
portuguese | 2 | 0.00010253255408592229
posed | 3 | 0.0004757373929590866
position | 34 | 0.00273224043715847
positions | 6 | 0.0006742330598943702
positive | 3 | 0.00030759766225776686
positively | 2 | 0.0007593014426727411
possess | 2 | 0.00041050903119868636
possessing | 2 | 0.0007902015013828526
possibility | 19 | 0.0008077544426494346
possible | 47 | 0.004819030042038347
possibly | 10 | 0.0021150592216582064
post | 24 | 0.002263012320844858
posted | 4 | 0.0007136060894386299
posthumous | 2 | 0.00020506510817184457
posts | 7 | 0.0007866052365434319
pot | 2 | 0.00273224043715847
potato | 7 | 0.00029759374202873904
potatoes | 3 | 0.0003371165299471851
potent | 2 | 0.00020506510817184457
potential | 7 | 0.00041013021634368914
poultry | 2 | 8.502678343678259e-05
pounds | 5 | 0.006756756756756757
poured | 2 | 0.0005790387955993051
poverty | 2 | 8.502678343678259e-05
powell | 6 | 0.0005967180507210343
power | 53 | 0.00273224043715847
powerful | 9 | 0.0009227929867733005
powers | 12 | 0.0012360939431396785
practical | 9 | 0.0009227929867733005
practically | 3 | 0.0007593014426727411
practice | 15 | 0.0006377008757758694
practiced | 5 | 0.0007136060894386299
practices | 7 | 0.0007220216606498195
practicing | 5 | 0.0015804030027657052
prairie | 8 | 0.029411764705882353
praise | 7 | 0.00025508035031034776
praised | 5 | 0.0011580775911986102
praises | 2 | 0.01694915254237288
pratt | 6 | 0.0016406890894175555
pray | 4 | 0.0008210180623973727
prayer | 4 | 0.00025144581342720644
pre-legislative | 2 | 0.0008488964346349745
pre-primary | 2 | 8.502678343678259e-05
preach | 2 | 0.00041050903119868636
precarious | 2 | 0.00020506510817184457
preceded | 4 | 0.0005790387955993051
precedent | 4 | 0.00273224043715847
preceding | 2 | 0.0007902015013828526
precinct | 5 | 0.00021256695859195646
precincts | 4 | 0.0004494887065962468
precious | 2 | 0.00020506510817184457
precise | 3 | 0.01098901098901099
precisely | 4 | 0.0008460236886632825
precision | 2 | 8.502678343678259e-05
predict | 4 | 0.0008210180623973727
predicted | 5 | 0.0008685581933989577
predicting | 2 | 0.0007902015013828526
prefer | 3 | 0.0006157635467980296
preferable | 2 | 0.00020506510817184457
preferably | 2 | 0.00042301184433164127
preferred | 4 | 0.0008685581933989577
prefers | 2 | 0.001444043321299639
